CHROM	BIN_START	N_SNPS	TajimaD
chr4	40450000	163	0.336564
chr4	40500000	160	0.036991
chr4	40550000	136	-1.26736
chr4	40600000	154	-0.147673
chr4	40650000	137	-0.705722
chr4	40700000	265	-0.953651
chr4	40750000	217	-0.181919
chr4	40800000	217	-0.689546
chr4	40850000	216	-0.752421
chr4	40900000	215	-0.607155
chr4	40950000	189	-0.524868
chr4	41000000	154	-0.767581
chr4	41050000	140	-0.79511
chr4	41100000	126	-0.196508
chr4	41150000	230	-0.799306
chr4	41200000	258	-0.172871
chr4	41250000	190	-0.667192
chr4	41300000	138	-1.13774
chr4	41350000	206	-0.135256
chr4	41400000	197	0.0530914
chr4	41450000	169	-0.610309
chr4	41500000	332	0.0274016
chr4	41550000	148	0.711998
chr4	41600000	189	1.07596
chr4	41650000	133	-0.330444
chr4	41700000	174	-1.49065
chr4	41750000	158	-0.622749
chr4	41800000	124	-1.20255
chr4	41850000	171	-1.51893
chr4	41900000	190	-1.39824
chr4	41950000	209	-0.256008
chr4	42000000	156	-0.492575
chr4	42050000	152	-0.642078
chr4	42100000	263	-0.0722801
chr4	42150000	277	0.388928
chr4	42200000	228	-0.441656
chr4	42250000	178	-0.72963
chr4	42300000	175	-0.321761
chr4	42350000	226	-0.709708
chr4	42400000	89	-0.606904
chr4	42450000	235	-0.493177
chr4	42500000	210	-0.293505
chr4	42550000	214	-0.988434
chr4	42600000	142	-0.303455
chr4	42650000	161	-0.383151
chr4	42700000	154	0.153135
chr4	42750000	218	-0.716502
chr4	42800000	188	0.105913
chr4	42850000	174	-0.505638
chr4	42900000	141	-0.951235
chr4	42950000	162	-0.218255
chr4	43000000	190	-0.72165
chr4	43050000	290	-0.389126
chr4	43100000	217	-0.879002
chr4	43150000	199	-0.528733
chr4	43200000	217	-0.21229
chr4	43250000	244	-0.755892
chr4	43300000	264	-1.2537
chr4	43350000	264	-0.427746
chr4	43400000	232	-0.551319
chr4	43450000	248	-0.387417
chr4	43500000	198	-0.0135563
chr4	43550000	210	-0.00364632
chr4	43600000	161	-0.509568
chr4	43650000	201	-0.580959
chr4	43700000	225	-0.551137
chr4	43750000	231	-0.745453
chr4	43800000	346	0.000206104
chr4	43850000	269	-0.576991
chr4	43900000	234	-0.359876
chr4	43950000	198	-0.40481
chr4	44000000	166	-0.395357
chr4	44050000	201	-0.520097
chr4	44100000	101	0.257258
chr4	44150000	141	0.778819
chr4	44200000	230	0.000576515
chr4	44250000	349	0.7135
chr4	44300000	296	-0.153397
chr4	44350000	142	0.0996126
chr4	44400000	213	-0.297826
chr4	44450000	131	-0.960888
chr4	44500000	187	-1.00688
chr4	44550000	202	0.203139
chr4	44600000	142	-0.547938
chr4	44650000	163	-0.433848
chr4	44700000	148	-0.660055
chr4	44750000	235	-0.22729
chr4	44800000	229	0.769532
chr4	44850000	259	0.290053
chr4	44900000	326	0.647711
chr4	44950000	158	-0.258155
chr4	45000000	108	-0.0373603
chr4	45050000	139	-0.130598
chr4	45100000	274	0.153137
chr4	45150000	292	-0.0783768
chr4	45200000	224	-0.854996
chr4	45250000	229	0.0923024
chr4	45300000	263	0.51309
chr4	45350000	179	0.365352
chr4	45400000	127	-0.189829
chr4	45450000	292	0.00559498
chr4	45500000	269	0.054966
chr4	45550000	295	0.382016
chr4	45600000	211	-0.659293
chr4	45650000	216	0.191952
chr4	45700000	187	-0.188745
chr4	45750000	185	-0.204642
chr4	45800000	315	-0.428934
chr4	45850000	172	-0.409804
chr4	45900000	181	0.491542
chr4	45950000	120	-0.488653
chr4	46000000	209	-0.38211
chr4	46050000	146	-0.66941
chr4	46100000	171	-0.555254
chr4	46150000	147	-0.179438
chr4	46200000	309	0.872881
chr4	46250000	115	-0.616728
chr4	46300000	116	-0.683863
chr4	46350000	133	-0.548997
chr4	46400000	192	-0.513004
chr4	46450000	189	-0.53648
chr4	46500000	243	-0.419207
chr4	46550000	244	-0.686387
chr4	46600000	304	-0.174465
chr4	46650000	185	-0.369007
chr4	46700000	351	-0.59992
chr4	46750000	278	-0.413884
chr4	46800000	173	-0.488784
chr4	46850000	217	-0.73004
chr4	46900000	200	-0.450684
chr4	46950000	187	-0.252452
chr4	47000000	113	-0.0454852
chr4	47050000	172	0.714071
chr4	47100000	118	-0.444425
chr4	47150000	161	-0.317025
chr4	47200000	215	-0.12111
chr4	47250000	269	-0.8515
chr4	47300000	147	-0.522102
chr4	47350000	77	-0.764726
chr4	47400000	111	-1.44899
chr4	47450000	219	-0.662959
chr4	47500000	190	-0.368501
chr4	47550000	236	-0.292733
chr4	47600000	286	-0.247681
chr4	47650000	164	-0.167521
chr4	47700000	204	-0.249115
chr4	47750000	221	-0.537434
chr4	47800000	109	-0.654703
chr4	47850000	140	-0.460054
chr4	47900000	121	-0.752783
chr4	47950000	173	-0.31311
chr4	48000000	178	-0.622233
chr4	48050000	218	-0.358031
chr4	48100000	132	-0.432582
chr4	48150000	202	-0.947542
chr4	48200000	188	-0.522791
chr4	48250000	296	-0.956332
chr4	48300000	146	-0.367277
chr4	48350000	124	-0.696291
chr4	48400000	195	-1.04508
chr4	48450000	116	-1.16812
chr4	48500000	124	-0.598062
chr4	48550000	296	-1.02537
chr4	48600000	234	-0.145189
chr4	48650000	301	0.647641
chr4	48700000	134	-0.0945181
chr4	48750000	157	-0.293869
chr4	48800000	145	-0.410977
chr4	48850000	184	-0.802174
chr4	48900000	234	0.0185099
chr4	48950000	188	-0.359361
chr4	49000000	201	-0.148687
chr4	49050000	154	0.0880953
chr4	49100000	130	0.144481
chr4	49150000	124	0.0593136
chr4	49200000	86	-0.0469414
chr4	49250000	136	-0.752449
chr4	49300000	159	-0.520227
chr4	49350000	360	-0.170842
chr4	49400000	548	-0.36334
chr4	49450000	248	-0.573589
chr4	49500000	201	0.111924
chr4	49550000	253	-0.154498
chr4	49600000	188	-0.457753
chr4	49650000	252	-0.490529
chr4	49700000	274	-0.310218
chr4	49750000	147	-0.530615
chr4	49800000	221	-0.520391
chr4	49850000	160	-0.491381
chr4	49900000	173	-0.0686155
chr4	49950000	203	-0.265931
chr4	50000000	148	-0.545894
chr4	50050000	223	-0.0129913
chr4	50100000	221	-0.548796
chr4	50150000	169	-0.467583
chr4	50200000	158	-0.826842
chr4	50250000	183	0.255294
chr4	50300000	143	0.000698009
chr4	50350000	262	-0.0414878
chr4	50400000	174	-0.230124
chr4	50450000	337	-0.308596
chr4	50500000	378	-0.871503
chr4	50550000	293	-0.593005
chr4	50600000	209	-0.251504
chr4	50650000	291	-0.426584
chr4	50700000	226	-0.184667
chr4	50750000	38	-0.396548
chr4	50800000	198	-0.667758
chr4	50850000	349	-0.501649
chr4	50900000	262	-1.00922
chr4	50950000	159	-0.618683
chr4	51000000	238	-0.418021
chr4	51050000	136	-0.527173
chr4	51100000	126	-0.481609
chr4	51150000	191	-0.578206
chr4	51200000	139	-0.218333
chr4	51250000	168	-0.397801
chr4	51300000	164	-0.371849
chr4	51350000	229	-0.30252
chr4	51400000	110	-0.0758541
chr4	51450000	151	-0.547004
chr4	51500000	146	-0.748693
chr4	51550000	215	-0.650943
chr4	51600000	221	0.0775215
chr4	51650000	135	-0.577565
chr4	51700000	90	-0.551565
chr4	51750000	127	-0.556345
chr4	51800000	454	0.0986912
chr4	51850000	236	-0.075863
chr4	51900000	194	-0.465425
chr4	51950000	180	-0.606343
chr4	52000000	252	-0.397042
chr4	52050000	193	-0.00653779
chr4	52100000	281	-0.125078
chr4	52150000	206	-0.156577
chr4	52200000	193	0.0714508
chr4	52250000	302	-0.395477
chr4	52300000	195	-0.617295
chr4	52350000	183	-0.0410321
chr4	52400000	220	0.34024
chr4	52450000	447	1.05217
chr4	52500000	213	0.0130217
chr4	52550000	167	-0.323438
chr4	52600000	239	-0.0154242
chr4	52650000	177	-0.139007
chr4	52700000	366	-0.0274346
chr4	52750000	370	-0.480978
chr4	52800000	249	-0.807067
chr4	52850000	299	-0.48489
chr4	52900000	251	-0.264829
chr4	52950000	191	-0.599547
chr4	53000000	299	0.161769
chr4	53050000	254	-0.453066
chr4	53100000	223	-0.522529
chr4	53150000	177	-0.0894336
chr4	53200000	187	-0.627989
chr4	53250000	211	-0.757441
chr4	53300000	248	-0.772427
chr4	53350000	230	-0.789751
chr4	53400000	177	-0.011533
chr4	53450000	189	-0.58127
chr4	53500000	238	-0.783489
chr4	53550000	303	-0.283051
chr4	53600000	336	-0.369513
chr4	53650000	324	-0.107575
chr4	53700000	298	-0.182771
chr4	53750000	243	-0.195624
chr4	53800000	293	-0.636994
chr4	53850000	296	-0.525126
chr4	53900000	243	-0.421792
chr4	53950000	143	-0.646743
chr4	54000000	207	-0.419403
chr4	54050000	230	-1.15557
chr4	54100000	225	-0.329311
chr4	54150000	187	-0.158568
chr4	54200000	234	-0.628235
chr4	54250000	318	-0.191241
chr4	54300000	335	-0.365065
chr4	54350000	300	0.142466
chr4	54400000	137	-0.876881
chr4	54450000	185	-0.677404
chr4	54500000	260	-0.145948
chr4	54550000	252	0.261104
chr4	54600000	200	0.234661
chr4	54650000	231	-0.867773
chr4	54700000	198	-0.872097
chr4	54750000	213	-0.537959
chr4	54800000	255	-0.192484
chr4	54850000	337	0.0675681
chr4	54900000	152	-0.341467
chr4	54950000	168	-0.271013
chr4	55000000	188	-0.499444
chr4	55050000	241	-0.121904
chr4	55100000	191	-0.967277
chr4	55150000	300	-0.859411
chr4	55200000	264	-0.181389
chr4	55250000	184	-0.56537
chr4	55300000	106	-1.01788
chr4	55350000	165	-0.329577
chr4	55400000	124	-0.494797
chr4	55450000	142	0.167892
chr4	55500000	337	-0.207788
chr4	55550000	174	0.0886085
chr4	55600000	176	-0.389219
chr4	55650000	177	-0.863129
chr4	55700000	245	-0.507863
chr4	55750000	221	-0.950718
chr4	55800000	263	-0.458147
chr4	55850000	219	-0.71455
chr4	55900000	184	-0.338787
chr4	55950000	368	-0.0502141
chr4	56000000	203	-0.486906
chr4	56050000	282	-0.0777221
chr4	56100000	203	-0.346285
chr4	56150000	293	-0.597297
chr4	56200000	332	0.883858
chr4	56250000	221	-0.891069
chr4	56300000	149	-0.233362
chr4	56350000	244	-0.00678785
chr4	56400000	185	-0.196169
chr4	56450000	252	-0.24871
chr4	56500000	168	-0.485433
chr4	56550000	170	-0.145885
chr4	56600000	169	-0.0486736
chr4	56650000	186	-0.0331626
chr4	56700000	145	-0.833832
chr4	56750000	232	-0.394337
chr4	56800000	206	-0.700262
chr4	56850000	247	-0.584918
chr4	56900000	229	0.195121
chr4	56950000	150	-0.262919
chr4	57000000	253	0.189422
chr4	57050000	258	-0.769523
chr4	57100000	148	-0.706566
chr4	57150000	263	-0.0101592
chr4	57200000	172	-0.435306
chr4	57250000	325	-0.615211
chr4	57300000	216	0.162895
chr4	57350000	190	-0.531874
chr4	57400000	145	-0.234069
chr4	57450000	333	0.381623
chr4	57500000	235	-0.407666
chr4	57550000	361	-0.273138
chr4	57600000	349	-0.77028
chr4	57650000	247	-0.642139
chr4	57700000	214	-1.20399
chr4	57750000	170	-0.81481
chr4	57800000	87	-1.02503
chr4	57850000	220	-1.20909
chr4	57900000	224	-0.932069
chr4	57950000	170	-0.564193
chr4	58000000	191	-0.814604
chr4	58050000	194	-1.12009
chr4	58100000	117	-1.0593
chr4	58150000	217	-1.06701
chr4	58200000	152	-0.672963
chr4	58250000	161	-0.717671
chr4	58300000	121	-0.254764
chr4	58350000	134	-0.542392
chr4	58400000	201	-0.833767
chr4	58450000	166	-1.02555
chr4	58500000	171	-1.23496
chr4	58550000	145	-0.812258
chr4	58600000	98	-1.61374
chr4	58650000	189	-0.647626
chr4	58700000	211	0.337051
chr4	58750000	218	-0.2443
chr4	58800000	153	-0.960942
chr4	58850000	125	-0.343223
chr4	58900000	225	-0.216306
chr4	58950000	304	-0.296508
chr4	59000000	208	-0.225695
chr4	59050000	86	-0.448061
chr4	59100000	275	-0.0758644
chr4	59150000	144	-1.24164
chr4	59200000	99	-0.924169
chr4	59250000	73	-1.24467
chr4	59300000	153	-1.32098
chr4	59350000	178	-0.333495
chr4	59400000	195	-1.18982
chr4	59450000	191	-0.982052
chr4	59500000	260	-0.433533
chr4	59550000	197	-0.341726
chr4	59600000	221	-0.540275
chr4	59650000	212	-0.996492
chr4	59700000	208	-0.534913
chr4	59750000	209	-0.168937
chr4	59800000	159	-1.25668
chr4	59850000	101	-0.245493
chr4	59900000	215	-0.0466702
chr4	59950000	98	-0.507985
chr4	60000000	223	0.540181
chr4	60050000	121	-0.0560722
chr4	60100000	234	-0.574563
chr4	60150000	235	-0.521236
chr4	60200000	193	-0.146267
chr4	60250000	115	-0.736118
chr4	60300000	208	-0.258879
chr4	60350000	138	0.724707
chr4	60400000	195	0.170732
chr4	60450000	231	0.166513
chr4	60500000	170	-0.416772
chr4	60550000	147	-0.773247
chr4	60600000	201	-0.0472514
chr4	60650000	257	-0.173653
chr4	60700000	228	-0.946973
chr4	60750000	92	-0.346376
chr4	60800000	234	0.0064338
chr4	60850000	197	-0.00899689
chr4	60900000	250	-0.0888464
chr4	60950000	267	0.49176
chr4	61000000	151	-0.155304
chr4	61050000	164	-0.247724
chr4	61100000	176	-0.221857
chr4	61150000	278	0.253112
chr4	61200000	237	-0.46362
chr4	61250000	161	-0.126426
chr4	61300000	155	-0.867499
chr4	61350000	139	-0.443294
chr4	61400000	156	-0.133383
chr4	61450000	220	-0.856707
chr4	61500000	143	-0.826102
chr4	61550000	260	-0.724744
chr4	61600000	112	-0.689524
chr4	61650000	176	0.155598
chr4	61700000	175	0.242259
chr4	61750000	111	-0.288475
chr4	61800000	157	-0.0206915
chr4	61850000	268	0.0761652
chr4	61900000	255	-0.643361
chr4	61950000	237	-0.694155
chr4	62000000	191	-0.15466
chr4	62050000	220	-0.629872
chr4	62100000	176	-0.837892
chr4	62150000	209	-0.583273
chr4	62200000	169	-0.619577
chr4	62250000	221	-1.32992
chr4	62300000	229	-0.886528
chr4	62350000	177	-0.68077
chr4	62400000	157	-0.128367
chr4	62450000	212	-0.715271
chr4	62500000	186	-0.577562
chr4	62550000	209	-0.433151
chr4	62600000	240	-0.738809
chr4	62650000	126	-0.732003
chr4	62700000	178	-0.837027
chr4	62750000	101	-1.31885
chr4	62800000	99	-0.76688
chr4	62850000	111	-0.510462
chr4	62900000	81	0.527202
chr4	62950000	133	-0.0907402
chr4	63000000	47	-0.937273
chr4	63050000	62	-0.862954
chr4	63100000	120	-1.33679
chr4	63150000	148	-1.41479
chr4	63200000	157	-0.281905
chr4	63250000	70	-1.32032
chr4	63300000	138	-0.430824
chr4	63350000	196	-0.444411
chr4	63400000	118	-0.843856
chr4	63450000	200	-0.436569
chr4	63500000	286	0.0545542
chr4	63550000	275	-0.623252
chr4	63600000	309	-0.537518
chr4	63650000	291	-0.730132
chr4	63700000	138	-0.872645
chr4	63750000	151	-1.13559
chr4	63800000	331	-0.689099
chr4	63850000	272	-0.43401
chr4	63900000	146	-0.913687
chr4	63950000	173	-0.0704266
chr4	64000000	203	-0.56726
chr4	64050000	173	-1.25125
chr4	64100000	120	-1.17809
chr4	64150000	191	-0.189135
chr4	64200000	252	-0.296076
chr4	64250000	140	0.058165
chr4	64300000	155	-0.182891
chr4	64350000	104	0.481509
chr4	64400000	129	0.0339463
chr4	64450000	179	-0.100372
chr4	64500000	278	-0.378839
chr4	64550000	167	-0.304682
chr4	64600000	210	-0.720821
chr4	64650000	171	-0.549758
chr4	64700000	121	-0.0173661
chr4	64750000	198	0.281072
chr4	64800000	266	-0.0616893
chr4	64850000	189	-0.631037
chr4	64900000	319	-0.377863
chr4	64950000	254	-0.758537
chr4	65000000	217	-0.589756
chr4	65050000	124	-0.824744
chr4	65100000	180	-0.390435
chr4	65150000	131	-0.727106
chr4	65200000	183	-0.803258
chr4	65250000	141	-0.427783
chr4	65300000	204	-0.192218
chr4	65350000	166	0.140494
chr4	65400000	151	-0.613324
chr4	65450000	185	-0.731628
chr4	65500000	99	-0.307593
chr4	65550000	123	-0.280662
chr4	65600000	221	-0.12699
chr4	65650000	158	-0.61086
chr4	65700000	178	-0.682094
chr4	65750000	156	-0.215656
chr4	65800000	161	-0.72934
chr4	65850000	144	-0.570409
chr4	65900000	127	-0.585863
chr4	65950000	263	0.0591296
chr4	66000000	126	0.284447
chr4	66050000	179	-0.109126
chr4	66100000	183	-0.116398
chr4	66150000	131	-0.0543867
chr4	66200000	146	-0.697266
chr4	66250000	195	-0.581914
chr4	66300000	211	0.137782
chr4	66350000	193	-1.13412
chr4	66400000	248	-0.358288
chr4	66450000	316	-0.0115116
chr4	66500000	141	-0.112824
chr4	66550000	169	-0.634406
chr4	66600000	265	-0.0549173
chr4	66650000	279	-0.238827
chr4	66700000	179	0.309325
chr4	66750000	166	-0.87083
chr4	66800000	270	-0.586395
chr4	66850000	242	-0.283495
chr4	66900000	135	-0.0843473
chr4	66950000	210	-0.977809
chr4	67000000	243	-0.408868
chr4	67050000	323	-0.782765
chr4	67100000	230	-0.298356
chr4	67150000	252	-0.572797
chr4	67200000	249	-0.675879
chr4	67250000	219	0.169677
chr4	67300000	194	-0.172848
chr4	67350000	177	-0.117761
chr4	67400000	203	-0.134582
chr4	67450000	187	-0.0479189
chr4	67500000	222	0.268178
chr4	67550000	172	-0.109254
chr4	67600000	118	-0.790951
chr4	67650000	160	-0.710558
chr4	67700000	200	-0.681223
chr4	67750000	173	-1.31101
chr4	67800000	208	-1.19709
chr4	67850000	142	-0.125048
chr4	67900000	163	-1.31185
chr4	67950000	111	-0.805509
chr4	68000000	292	0.0906433
chr4	68050000	233	-0.41948
chr4	68100000	290	-0.947361
chr4	68150000	295	-0.250989
chr4	68200000	155	-0.685745
chr4	68250000	179	-1.15613
chr4	68300000	105	-1.10193
chr4	68350000	91	-1.31778
chr4	68400000	144	-1.00269
chr4	68450000	172	-0.326015
chr4	68500000	201	-0.502931
chr4	68550000	276	-0.639117
chr4	68600000	146	-0.842975
chr4	68650000	175	-1.05588
chr4	68700000	262	-0.588308
chr4	68750000	187	-0.817434
chr4	68800000	263	-0.772335
chr4	68850000	188	-0.524459
chr4	68900000	303	-1.15261
chr4	68950000	266	-0.0711391
chr4	69000000	165	-0.526983
chr4	69050000	261	-0.436584
chr4	69100000	160	-0.802534
chr4	69150000	320	-0.810001
chr4	69200000	280	-0.654309
chr4	69250000	240	-0.727033
chr4	69300000	233	-0.830473
chr4	69350000	185	-0.685877
chr4	69400000	170	-1.17968
chr4	69450000	118	-0.907342
chr4	69500000	238	-1.10937
chr4	69550000	290	-1.21076
chr4	69600000	350	-0.969353
chr4	69650000	207	-0.940776
chr4	69700000	228	-0.385203
chr4	69750000	133	-0.657098
chr4	69800000	199	-0.117366
chr4	69850000	266	1.06284
chr4	69900000	176	-0.852135
chr4	69950000	205	-1.01751
chr4	70000000	266	-0.581431
chr4	70050000	183	-1.06533
chr4	70100000	159	0.251674
chr4	70150000	159	-0.817566
chr4	70200000	165	-0.0144862
chr4	70250000	183	-0.421288
chr4	70300000	343	-0.471463
chr4	70350000	344	-0.170973
chr4	70400000	172	-0.743142
chr4	70450000	157	-0.471334
chr4	70500000	243	-0.876712
chr4	70550000	262	-1.12674
chr4	70600000	268	-1.49024
chr4	70650000	215	-0.716624
chr4	70700000	308	-0.581207
chr4	70750000	352	-0.0743766
chr4	70800000	260	-1.022
chr4	70850000	123	-1.0525
chr4	70900000	167	-0.576643
chr4	70950000	247	-0.345862
chr4	71000000	194	0.313703
chr4	71050000	111	-0.667821
chr4	71100000	113	0.539814
chr4	71150000	123	0.249973
chr4	71200000	132	-0.494141
chr4	71250000	152	-0.388824
chr4	71300000	244	-0.914208
chr4	71350000	202	-0.709952
chr4	71400000	208	-0.934635
chr4	71450000	187	-1.03706
chr4	71500000	168	-0.565608
chr4	71550000	267	-0.521491
chr4	71600000	258	-0.471197
chr4	71650000	198	0.0323804
chr4	71700000	176	-0.0544946
chr4	71750000	321	-0.61635
chr4	71800000	188	-0.884672
chr4	71850000	232	-0.149392
chr4	71900000	199	-0.0180702
chr4	71950000	159	-0.96722
chr4	72000000	236	-0.223548
chr4	72050000	264	0.0899611
chr4	72100000	145	-0.39156
chr4	72150000	110	-0.112712
chr4	72200000	159	-0.805751
chr4	72250000	211	-1.12624
chr4	72300000	134	-0.987934
chr4	72350000	191	-1.03787
chr4	72400000	152	-1.45126
chr4	72450000	149	-0.743673
chr4	72500000	101	-0.930221
chr4	72550000	131	-1.27339
chr4	72600000	171	-0.230976
chr4	72650000	184	0.182523
chr4	72700000	106	-1.06493
chr4	72750000	132	-1.2068
chr4	72800000	181	0.24738
chr4	72850000	109	-1.06953
chr4	72900000	239	-0.39908
chr4	72950000	199	-0.758847
chr4	73000000	269	-0.675113
chr4	73050000	194	-0.977839
chr4	73100000	150	-0.292125
chr4	73150000	319	-1.0788
chr4	73200000	179	-0.166904
chr4	73250000	109	0.120592
chr4	73300000	108	0.667072
chr4	73350000	80	-0.200012
chr4	73400000	101	0.121546
chr4	73450000	151	0.20531
chr4	73500000	238	-0.212199
chr4	73550000	189	-0.82181
chr4	73600000	141	-0.0174495
chr4	73650000	117	-0.843229
chr4	73700000	315	0.0802034
chr4	73750000	145	-0.652609
chr4	73800000	275	0.35496
chr4	73850000	206	-0.101751
chr4	73900000	383	0.241316
chr4	73950000	212	-0.904725
chr4	74000000	173	-0.646348
chr4	74050000	184	-0.39671
chr4	74100000	171	-0.267617
chr4	74150000	224	-0.532693
chr4	74200000	251	0.315833
chr4	74250000	243	0.594024
chr4	74300000	205	-0.608918
chr4	74350000	155	-0.604965
chr4	74400000	183	-1.19722
chr4	74450000	181	-0.28943
chr4	74500000	196	-0.527615
chr4	74550000	222	-0.828981
chr4	74600000	222	-0.89826
chr4	74650000	265	-0.588467
chr4	74700000	323	-0.604579
chr4	74750000	300	-0.523007
chr4	74800000	153	-1.30461
chr4	74850000	176	-1.14413
chr4	74900000	253	-0.964013
chr4	74950000	209	-0.809956
chr4	75000000	145	-0.663396
chr4	75050000	153	-0.633638
chr4	75100000	180	-0.360835
chr4	75150000	186	-0.129233
chr4	75200000	233	-0.982743
chr4	75250000	252	-1.10629
chr4	75300000	301	-0.356145
chr4	75350000	213	-1.07715
chr4	75400000	240	-1.12611
chr4	75450000	212	-0.56874
chr4	75500000	209	-0.455669
chr4	75550000	171	-0.934495
chr4	75600000	312	-0.477667
chr4	75650000	356	-0.702474
chr4	75700000	183	-0.746733
chr4	75750000	187	0.113025
chr4	75800000	162	-0.896732
chr4	75850000	135	-1.11015
chr4	75900000	164	-0.988653
chr4	75950000	154	-1.16188
chr4	76000000	183	-0.882049
chr4	76050000	212	-0.126186
chr4	76100000	153	-0.823883
chr4	76150000	120	-1.33419
chr4	76200000	190	-0.568179
chr4	76250000	159	-0.425708
chr4	76300000	165	-0.320086
chr4	76350000	156	-0.510635
chr4	76400000	201	0.321038
chr4	76450000	154	-0.231005
chr4	76500000	144	-0.66816
chr4	76550000	227	-0.561266
chr4	76600000	144	-0.837596
chr4	76650000	190	-0.566528
chr4	76700000	403	-0.278427
chr4	76750000	193	-0.661317
chr4	76800000	208	-0.842624
chr4	76850000	216	-0.748062
chr4	76900000	105	-0.555747
chr4	76950000	155	-0.90385
chr4	77000000	166	-0.708566
chr4	77050000	166	-0.736868
chr4	77100000	158	-0.937805
chr4	77150000	241	-0.486758
chr4	77200000	198	-0.862593
chr4	77250000	188	-0.994737
chr4	77300000	270	-0.254705
chr4	77350000	149	-0.653371
chr4	77400000	145	-0.492959
chr4	77450000	145	-1.11645
chr4	77500000	123	-1.57552
chr4	77550000	72	-1.15015
chr4	77600000	190	-0.772807
chr4	77650000	96	-0.210964
chr4	77700000	144	-0.114234
chr4	77750000	158	-0.315618
chr4	77800000	71	-0.57316
chr4	77850000	77	-0.64387
chr4	77900000	88	-0.200678
chr4	77950000	90	-0.879841
chr4	78000000	102	-0.884286
chr4	78050000	203	-0.395734
chr4	78100000	124	-0.451979
chr4	78150000	239	-0.211194
chr4	78200000	289	-0.326394
chr4	78250000	212	-0.286038
chr4	78300000	107	-0.0263217
chr4	78350000	193	0.167312
chr4	78400000	171	-0.172349
chr4	78450000	264	-0.326585
chr4	78500000	217	-1.03375
chr4	78550000	213	-0.954877
chr4	78600000	300	-1.24088
chr4	78650000	245	-0.987292
chr4	78700000	197	0.428805
chr4	78750000	252	-0.797165
chr4	78800000	217	-0.693885
chr4	78850000	178	-0.785969
chr4	78900000	215	-1.22894
chr4	78950000	263	-0.931221
chr4	79000000	163	-0.283992
chr4	79050000	165	-0.68263
chr4	79100000	307	0.00163278
chr4	79150000	324	-0.68417
chr4	79200000	245	-1.03985
chr4	79250000	256	-0.834632
chr4	79300000	200	-0.489891
chr4	79350000	111	-0.044008
chr4	79400000	65	-0.808363
chr4	79450000	159	-0.894362
chr4	79500000	436	-0.631445
chr4	79550000	242	-0.579369
chr4	79600000	229	-0.401226
chr4	79650000	197	-0.352871
chr4	79700000	264	-1.21085
chr4	79750000	267	-1.18758
chr4	79800000	288	-0.631044
chr4	79850000	398	-0.158116
chr4	79900000	333	-0.724474
chr4	79950000	189	-0.237879
chr4	80000000	271	-0.291927
chr4	80050000	209	0.0472379
chr4	80100000	180	-0.012597
chr4	80150000	198	-0.891106
chr4	80200000	198	0.0323804
chr4	80250000	292	0.124017
chr4	80300000	305	-0.0181355
chr4	80350000	271	-0.237428
chr4	80400000	276	-0.526391
chr4	80450000	265	0.120561
chr4	80500000	270	-0.875023
chr4	80550000	199	-0.141008
chr4	80600000	210	-0.613245
chr4	80650000	234	-0.304863
chr4	80700000	362	-0.185386
chr4	80750000	227	-0.611051
chr4	80800000	269	-0.455505
chr4	80850000	245	-0.333525
chr4	80900000	195	-0.466122
chr4	80950000	158	-0.795138
chr4	81000000	219	-0.611367
chr4	81050000	180	-0.665544
chr4	81100000	214	-0.504531
chr4	81150000	192	-0.981722
chr4	81200000	180	-0.902346
chr4	81250000	109	-0.385781
chr4	81300000	385	-0.00665484
chr4	81350000	279	-0.208412
chr4	81400000	274	-0.493726
chr4	81450000	216	-0.942748
chr4	81500000	252	0.065405
chr4	81550000	272	-0.472136
chr4	81600000	209	-0.53073
chr4	81650000	197	-0.434063
chr4	81700000	202	-0.326392
chr4	81750000	132	0.164065
chr4	81800000	169	-0.263689
chr4	81850000	187	-0.0831255
chr4	81900000	260	-0.583368
chr4	81950000	224	-0.157139
chr4	82000000	255	-0.415459
chr4	82050000	335	0.0152131
chr4	82100000	246	-0.806996
chr4	82150000	323	-0.820739
chr4	82200000	364	-0.617296
chr4	82250000	273	-0.685563
chr4	82300000	270	-0.387381
chr4	82350000	209	-0.958577
chr4	82400000	244	-0.84599
chr4	82450000	227	-0.584775
chr4	82500000	235	0.475509
chr4	82550000	128	-0.861804
chr4	82600000	181	-0.336184
chr4	82650000	270	-0.482814
chr4	82700000	285	-0.916989
chr4	82750000	270	-0.317551
chr4	82800000	223	-0.331101
chr4	82850000	225	-0.551137
chr4	82900000	587	0.168928
chr4	82950000	246	-0.81338
chr4	83000000	268	-0.599173
chr4	83050000	172	-0.36791
chr4	83100000	187	-0.705108
chr4	83150000	197	-0.435655
chr4	83200000	227	-0.517012
chr4	83250000	234	-0.107619
chr4	83300000	286	-0.252077
chr4	83350000	254	-0.218087
chr4	83400000	238	-0.263654
chr4	83450000	316	-0.270254
chr4	83500000	336	0.251172
chr4	83550000	198	-0.465003
chr4	83600000	348	-0.445311
chr4	83650000	204	-0.728895
chr4	83700000	217	-0.64182
chr4	83750000	222	-0.81767
chr4	83800000	221	-0.839941
chr4	83850000	171	-1.02243
chr4	83900000	190	-0.0302045
chr4	83950000	153	0.0516537
chr4	84000000	189	0.150302
chr4	84050000	229	0.440514
chr4	84100000	145	0.0485536
chr4	84150000	195	-0.739519
