pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
HEL	HMA	chr3	224200001	224250000	0.8127657898881714	237
HEL	HMA	chr3	224250001	224300000	0.8033991070142589	270
HEL	HMA	chr3	224300001	224350000	0.7339012549235138	489
HEL	HMA	chr3	224350001	224400000	0.7519491368108409	220
HEL	HMA	chr3	224400001	224450000	0.7817612474437627	313
HEL	HMA	chr3	224450001	224500000	0.6844837006009833	250
HEL	HMA	chr3	224500001	224550000	0.6192818203365726	207
HEL	HMA	chr3	224550001	224600000	0.6905072581960527	290
HEL	HMA	chr3	224600001	224650000	0.7363412449619345	211
HEL	HMA	chr3	224650001	224700000	0.7237014881820834	305
HEL	HMA	chr3	224700001	224750000	0.8321167883211679	177
HEL	HMA	chr3	224750001	224800000	0.772812971342383	150
HEL	HMA	chr3	224800001	224850000	0.7947707736389684	256
HEL	HMA	chr3	224850001	224900000	0.6668427407183821	180
HEL	HMA	chr3	224900001	224950000	0.770368040264234	254
HEL	HMA	chr3	224950001	225000000	0.8292462765157215	220
HEL	HMA	chr3	225000001	225050000	0.7982246755184245	261
HEL	HMA	chr3	225050001	225100000	0.7010752688172043	321
HEL	HMA	chr3	225100001	225150000	0.7134974533106961	308
HEL	HMA	chr3	225150001	225200000	0.7029509052924791	277
HEL	HMA	chr3	225200001	225250000	0.7412954152249134	216
HEL	HMA	chr3	225250001	225300000	0.6978990952307929	309
HEL	HMA	chr3	225300001	225350000	0.5752020500689926	287
HEL	HMA	chr3	225350001	225400000	0.5907462317766247	444
HEL	HMA	chr3	225400001	225450000	0.6072120038722167	288
HEL	HMA	chr3	225450001	225500000	0.6929231462700022	225
HEL	HMA	chr3	225500001	225550000	0.7353282668355499	212
HEL	HMA	chr3	225550001	225600000	0.5918798900401776	261
HEL	HMA	chr3	225600001	225650000	0.7341796875	263
HEL	HMA	chr3	225650001	225700000	0.3900829562594268	275
HEL	HMA	chr3	225700001	225750000	0.5524777282850779	209
HEL	HMA	chr3	225750001	225800000	0.7353536110278692	289
HEL	HMA	chr3	225800001	225850000	0.6986813695249846	312
HEL	HMA	chr3	225850001	225900000	0.5762376237623762	289
HEL	HMA	chr3	225900001	225950000	0.6764174984073051	254
HEL	HMA	chr3	225950001	226000000	0.7157930565010211	150
HEL	HMA	chr3	226000001	226050000	0.7217062017719348	341
HEL	HMA	chr3	226050001	226100000	0.696685878962536	257
HEL	HMA	chr3	226100001	226150000	0.7422881686841077	247
HEL	HMA	chr3	226150001	226200000	0.6878299894403379	209
HEL	HMA	chr3	226200001	226250000	0.7535984386435715	181
HEL	HMA	chr3	226250001	226300000	0.7152793485636733	213
HEL	HMA	chr3	226300001	226350000	0.7702566235000594	333
HEL	HMA	chr3	226350001	226400000	0.7397270398108001	437
HEL	HMA	chr3	226400001	226450000	0.7883876281112738	217
HEL	HMA	chr3	226450001	226500000	0.5625570082091822	374
HEL	HMA	chr3	226500001	226550000	0.3939740307242135	341
HEL	HMA	chr3	226550001	226600000	0.5151557676115632	218
HEL	HMA	chr3	226600001	226650000	0.7442133512244213	131
HEL	HMA	chr3	226650001	226700000	0.5407796317606444	223
HEL	HMA	chr3	226700001	226750000	0.772875816993464	249
HEL	HMA	chr3	226750001	226800000	0.6236340385956753	246
HEL	HMA	chr3	226800001	226850000	0.5765053353658536	289
HEL	HMA	chr3	226850001	226900000	0.6507177033492823	287
HEL	HMA	chr3	226900001	226950000	0.6836082127229889	302
HEL	HMA	chr3	226950001	227000000	0.4983543298150039	503
HEL	HMA	chr3	227000001	227050000	0.4559417363715027	460
HEL	HMA	chr3	227050001	227100000	0.7243589743589743	309
HEL	HMA	chr3	227100001	227150000	0.7964376590330788	204
HEL	HMA	chr3	227150001	227200000	0.7194903889137237	302
HEL	HMA	chr3	227200001	227250000	0.7790351891623988	480
HEL	HMA	chr3	227250001	227300000	0.5903225806451613	209
HEL	HMA	chr3	227300001	227350000	0.5308880308880308	221
HEL	HMA	chr3	227350001	227400000	0.7161096728642032	208
HEL	HMA	chr3	227400001	227450000	0.5256637168141592	186
HEL	HMA	chr3	227450001	227500000	0.65543219666931	315
HEL	HMA	chr3	227500001	227550000	0.4244224788982674	325
HEL	HMA	chr3	227550001	227600000	0.4560518731988472	299
HEL	HMA	chr3	227600001	227650000	0.5687772925764192	398
HEL	HMA	chr3	227650001	227700000	0.4718036782627963	306
HEL	HMA	chr3	227700001	227750000	0.8034447821681864	206
HEL	HMA	chr3	227750001	227800000	0.7216544017443445	171
HEL	HMA	chr3	227800001	227850000	0.7900832428519725	214
HEL	HMA	chr3	227850001	227900000	0.845516321605487	274
HEL	HMA	chr3	227900001	227950000	0.6882885983023629	235
HEL	HMA	chr3	227950001	228000000	0.6489382054715898	303
HEL	HMA	chr3	228000001	228050000	0.5853581713462922	316
HEL	HMA	chr3	228050001	228100000	0.4856684895342258	372
HEL	HMA	chr3	228100001	228150000	0.5900845368087354	173
HEL	HMA	chr3	228150001	228200000	0.5659516973484209	300
HEL	HMA	chr3	228200001	228250000	0.7429023692810457	230
HEL	HMA	chr3	228250001	228300000	0.711982675649663	239
HEL	HMA	chr3	228300001	228350000	0.7300202326757713	287
HEL	HMA	chr3	228350001	228400000	0.7310665618448637	178
HEL	HMA	chr3	228400001	228450000	0.7165351093570136	272
HEL	HMA	chr3	228450001	228500000	0.8296402502606882	353
HEL	HMA	chr3	228500001	228550000	0.6489071038251365	318
HEL	HMA	chr3	228550001	228600000	0.5698997561636413	188
HEL	HMA	chr3	228600001	228650000	0.6210976837865054	248
HEL	HMA	chr3	228650001	228700000	0.6891091658084448	174
HEL	HMA	chr3	228700001	228750000	0.8289187227866474	235
HEL	HMA	chr3	228750001	228800000	0.6930672559038807	322
HEL	HMA	chr3	228800001	228850000	0.7569444444444445	176
HEL	HMA	chr3	228850001	228900000	0.6914578280786849	309
HEL	HMA	chr3	228900001	228950000	0.6583027335781313	458
HEL	HMA	chr3	228950001	229000000	0.7141308446455505	248
HEL	HMA	chr3	229000001	229050000	0.8278436726683164	423
HEL	HMA	chr3	229050001	229100000	0.800639825218477	390
HEL	HMA	chr3	229100001	229150000	0.7150178253119429	269
HEL	HMA	chr3	229150001	229200000	0.6611473880597014	283
HEL	HMA	chr3	229200001	229250000	0.6275811209439528	275
HEL	HMA	chr3	229250001	229300000	0.7204849211788896	286
HEL	HMA	chr3	229300001	229350000	0.5857205817540765	269
HEL	HMA	chr3	229350001	229400000	0.7861811821027435	212
HEL	HMA	chr3	229400001	229450000	0.8012133030007582	352
HEL	HMA	chr3	229450001	229500000	0.7273602276531637	267
HEL	HMA	chr3	229500001	229550000	0.6956427330631151	330
HEL	HMA	chr3	229550001	229600000	0.5785469568722289	304
HEL	HMA	chr3	229600001	229650000	0.6288027477919529	275
HEL	HMA	chr3	229650001	229700000	0.6904455869751499	385
HEL	HMA	chr3	229700001	229750000	0.6632237416351467	463
HEL	HMA	chr3	229750001	229800000	0.556227937468482	240
HEL	HMA	chr3	229800001	229850000	0.6953638279409942	353
HEL	HMA	chr3	229850001	229900000	0.7120640904806785	249
HEL	HMA	chr3	229900001	229950000	0.7456678348909658	219
HEL	HMA	chr3	229950001	230000000	0.7316444826105624	295
HEL	HMA	chr3	230000001	230050000	0.6613995485327314	383
HEL	HMA	chr3	230050001	230100000	0.6888664648503194	155
HEL	HMA	chr3	230100001	230150000	0.6907518210197711	189
HEL	HMA	chr3	230150001	230200000	0.7249508840864439	124
HEL	HMA	chr3	230200001	230250000	0.643623543838136	164
HEL	HMA	chr3	230250001	230300000	0.7193211488250653	182
HEL	HMA	chr3	230300001	230350000	0.7167049368541906	189
HEL	HMA	chr3	230350001	230400000	0.6248271092669433	222
HEL	HMA	chr3	230400001	230450000	0.7857095136290754	319
HEL	HMA	chr3	230450001	230500000	0.8257195221286994	280
HEL	HMA	chr3	230500001	230550000	0.7220467466835123	216
HEL	HMA	chr3	230550001	230600000	0.7522727272727272	253
HEL	HMA	chr3	230600001	230650000	0.629047537030658	266
HEL	HMA	chr3	230650001	230700000	0.6404812746386334	272
HEL	HMA	chr3	230700001	230750000	0.7205768735513779	168
HEL	HMA	chr3	230750001	230800000	0.5820475585405699	299
HEL	HMA	chr3	230800001	230850000	0.6399698547547272	183
HEL	HMA	chr3	230850001	230900000	0.6465816917728852	320
HEL	HMA	chr3	230900001	230950000	0.5987078940601697	398
HEL	HMA	chr3	230950001	231000000	0.6034072900158478	345
HEL	HMA	chr3	231000001	231050000	0.4999272621472213	245
HEL	HMA	chr3	231050001	231100000	0.660819621235641	319
HEL	HMA	chr3	231100001	231150000	0.7375173370319001	295
HEL	HMA	chr3	231150001	231200000	0.5479403409090909	194
HEL	HMA	chr3	231200001	231250000	0.5593833269889608	283
HEL	HMA	chr3	231250001	231300000	0.7003577817531305	247
HEL	HMA	chr3	231300001	231350000	0.8453207823067082	205
HEL	HMA	chr3	231350001	231400000	0.6379222108495393	202
HEL	HMA	chr3	231400001	231450000	0.5919293912538136	358
HEL	HMA	chr3	231450001	231500000	0.7803446553446552	391
HEL	HMA	chr3	231500001	231550000	0.8381151181382128	210
HEL	HMA	chr3	231550001	231600000	0.7369683402622321	264
HEL	HMA	chr3	231600001	231650000	0.5931160781367393	280
HEL	HMA	chr3	231650001	231700000	0.6043635007458975	211
HEL	HMA	chr3	231700001	231750000	0.8129115143728922	229
HEL	HMA	chr3	231750001	231800000	0.7470530451866404	336
HEL	HMA	chr3	231800001	231850000	0.7613071696582496	418
HEL	HMA	chr3	231850001	231900000	0.8018106605181066	298
HEL	HMA	chr3	231900001	231950000	0.6902268760907504	410
HEL	HMA	chr3	231950001	232000000	0.5980603448275862	194
HEL	HMA	chr3	232000001	232050000	0.6689714389009399	277
HEL	HMA	chr3	232050001	232100000	0.7307367829021372	169
HEL	HMA	chr3	232100001	232150000	0.522051282051282	290
HEL	HMA	chr3	232150001	232200000	0.6927030241250424	268
HEL	HMA	chr3	232200001	232250000	0.6862340292926143	331
HEL	HMA	chr3	232250001	232300000	0.7424311926605504	239
HEL	HMA	chr3	232300001	232350000	0.8010149572649573	318
HEL	HMA	chr3	232350001	232400000	0.6990489130434783	276
HEL	HMA	chr3	232400001	232450000	0.7831105292171996	287
HEL	HMA	chr3	232450001	232500000	0.6506903180706046	270
HEL	HMA	chr3	232500001	232550000	0.83935191541947	268
HEL	HMA	chr3	232550001	232600000	0.8749999999999999	304
HEL	HMA	chr3	232600001	232650000	0.7745719368467867	193
HEL	HMA	chr3	232650001	232700000	0.6731130598183527	150
HEL	HMA	chr3	232700001	232750000	0.8123520401058347	289
HEL	HMA	chr3	232750001	232800000	0.7633120340788073	195
HEL	HMA	chr3	232800001	232850000	0.7493427342256214	168
HEL	HMA	chr3	232850001	232900000	0.851779359430605	215
HEL	HMA	chr3	232900001	232950000	0.745721403812825	202
HEL	HMA	chr3	232950001	233000000	0.7701923076923076	208
HEL	HMA	chr3	233000001	233050000	0.7153657994218368	208
HEL	HMA	chr3	233050001	233100000	0.7333434053482398	292
HEL	HMA	chr3	233100001	233150000	0.5131466438648994	306
HEL	HMA	chr3	233150001	233200000	0.573394495412844	294
HEL	HMA	chr3	233200001	233250000	0.6038011695906432	187
HEL	HMA	chr3	233250001	233300000	0.6570859419464997	184
HEL	HMA	chr3	233300001	233350000	0.7812803496277112	266
HEL	HMA	chr3	233350001	233400000	0.5813637437957928	232
HEL	HMA	chr3	233400001	233450000	0.7218656397090286	219
HEL	HMA	chr3	233450001	233500000	0.7232158065065577	287
HEL	HMA	chr3	233500001	233550000	0.5773477701543739	252
HEL	HMA	chr3	233550001	233600000	0.6875845279956722	185
HEL	HMA	chr3	233600001	233650000	0.6949813309905557	235
HEL	HMA	chr3	233650001	233700000	0.7467275702208889	318
HEL	HMA	chr3	233700001	233750000	0.5371449380917698	425
HEL	HMA	chr3	233750001	233800000	0.7895269781570953	289
HEL	HMA	chr3	233800001	233850000	0.7575082407520449	356
HEL	HMA	chr3	233850001	233900000	0.6897346257746703	282
HEL	HMA	chr3	233900001	233950000	0.5658427876823338	351
HEL	HMA	chr3	233950001	234000000	0.6915820029027576	297
HEL	HMA	chr3	234000001	234050000	0.4604127184670456	314
HEL	HMA	chr3	234050001	234100000	0.4823434991974317	182
HEL	HMA	chr3	234100001	234150000	0.6285071668191521	357
HEL	HMA	chr3	234150001	234200000	0.7190879172543488	267
HEL	HMA	chr3	234200001	234250000	0.6511518126888216	271
HEL	HMA	chr3	234250001	234300000	0.6018404277195146	279
HEL	HMA	chr3	234300001	234350000	0.424943566591422	359
HEL	HMA	chr3	234350001	234400000	0.5782960300604475	375
HEL	HMA	chr3	234400001	234450000	0.6185734339357782	295
HEL	HMA	chr3	234450001	234500000	0.5048118356794025	234
HEL	HMA	chr3	234500001	234550000	0.4951737451737451	171
HEL	HMA	chr3	234550001	234600000	0.4640484888741281	219
HEL	HMA	chr3	234600001	234650000	0.5046798460461861	329
HEL	HMA	chr3	234650001	234700000	0.6337548638132295	267
HEL	HMA	chr3	234700001	234750000	0.4921195652173913	265
HEL	HMA	chr3	234750001	234800000	0.2554277730008598	381
HEL	HMA	chr3	234800001	234850000	0.409430634867316	388
HEL	HMA	chr3	234850001	234900000	0.635495737475184	415
HEL	HMA	chr3	234900001	234950000	0.6088741987179488	380
HEL	HMA	chr3	234950001	235000000	0.7775639163277165	274
HEL	HMA	chr3	235000001	235050000	0.7657528641571194	211
HEL	HMA	chr3	235050001	235100000	0.7599324748743719	258
HEL	HMA	chr3	235100001	235150000	0.5259754493643138	280
HEL	HMA	chr3	235150001	235200000	0.5749056094929881	214
HEL	HMA	chr3	235200001	235250000	0.5863723608445297	288
HEL	HMA	chr3	235250001	235300000	0.609409270361164	362
HEL	HMA	chr3	235300001	235350000	0.5642950391644908	239
HEL	HMA	chr3	235350001	235400000	0.7327227310574521	285
HEL	HMA	chr3	235400001	235450000	0.7780989627614351	227
HEL	HMA	chr3	235450001	235500000	0.7658410138248848	370
HEL	HMA	chr3	235500001	235550000	0.6844831645867671	389
HEL	HMA	chr3	235550001	235600000	0.5725523079380289	366
HEL	HMA	chr3	235600001	235650000	0.6769248239836475	231
HEL	HMA	chr3	235650001	235700000	0.6301073049938092	519
HEL	HMA	chr3	235700001	235750000	0.6897919154016715	272
HEL	HMA	chr3	235750001	235800000	0.5874645892351275	194
HEL	HMA	chr3	235800001	235850000	0.7670930048949944	265
HEL	HMA	chr3	235850001	235900000	0.56255963740458	255
HEL	HMA	chr3	235900001	235950000	0.6915875291166457	291
HEL	HMA	chr3	235950001	236000000	0.713498045784478	335
HEL	HMA	chr3	236000001	236050000	0.6748057713651499	250
HEL	HMA	chr3	236050001	236100000	0.6822224724161225	221
HEL	HMA	chr3	236100001	236150000	0.733079122974261	333
HEL	HMA	chr3	236150001	236200000	0.6258613264427217	265
HEL	HMA	chr3	236200001	236250000	0.5593170153967626	159
HEL	HMA	chr3	236250001	236300000	0.6706468732071141	363
HEL	HMA	chr3	236300001	236350000	0.6422523285351396	329
HEL	HMA	chr3	236350001	236400000	0.6225518159345883	299
HEL	HMA	chr3	236400001	236450000	0.6086025049439683	237
HEL	HMA	chr3	236450001	236500000	0.7317603133798506	348
HEL	HMA	chr3	236500001	236550000	0.6355291576673865	212
HEL	HMA	chr3	236550001	236600000	0.6967196203837425	232
HEL	HMA	chr3	236600001	236650000	0.7429635761589404	143
HEL	HMA	chr3	236650001	236700000	0.7846736596736597	173
HEL	HMA	chr3	236700001	236750000	0.8243986254295533	282
HEL	HMA	chr3	236750001	236800000	0.7423954372623575	238
HEL	HMA	chr3	236800001	236850000	0.7671669407894737	317
HEL	HMA	chr3	236850001	236900000	0.7027006863622799	289
HEL	HMA	chr3	236900001	236950000	0.4554992764109985	450
HEL	HMA	chr3	236950001	237000000	0.672211350293542	283
HEL	HMA	chr3	237000001	237050000	0.7694456537512697	280
HEL	HMA	chr3	237050001	237100000	0.6511702674897119	206
HEL	HMA	chr3	237100001	237150000	0.6754013220018885	326
HEL	HMA	chr3	237150001	237200000	0.7029116745611591	352
HEL	HMA	chr3	237200001	237250000	0.6984299208577993	210
HEL	HMA	chr3	237250001	237300000	0.7434815231663853	281
HEL	HMA	chr3	237300001	237350000	0.7149674847912733	260
HEL	HMA	chr3	237350001	237400000	0.7472609561752988	318
HEL	HMA	chr3	237400001	237450000	0.6872140896614821	193
HEL	HMA	chr3	237450001	237500000	0.6390149604975626	327
HEL	HMA	chr3	237500001	237550000	0.7763587943348262	339
HEL	HMA	chr3	237550001	237600000	0.7992440841367221	186
HEL	HMA	chr3	237600001	237650000	0.7313775907745051	297
HEL	HMA	chr3	237650001	237700000	0.7527395988112927	254
HEL	HMA	chr3	237700001	237750000	0.6680263843082798	292
HEL	HMA	chr3	237750001	237800000	0.5839960238568587	291
HEL	HMA	chr3	237800001	237850000	0.6335246744345442	330
HEL	HMA	chr3	237850001	237900000	0.5239135864135863	292
HEL	HMA	chr3	237900001	237950000	0.60500292997363	378
HEL	HMA	chr3	237950001	238000000	0.5328011805741882	239
HEL	HMA	chr3	238000001	238050000	0.4324181626187962	552
HEL	HMA	chr3	238050001	238100000	0.6211320392081491	284
HEL	HMA	chr3	238100001	238150000	0.5512708913649024	177
HEL	HMA	chr3	238150001	238200000	0.5106209150326796	201
HEL	HMA	chr3	238200001	238250000	0.6343881515053416	310
HEL	HMA	chr3	238250001	238300000	0.538349077822762	282
HEL	HMA	chr3	238300001	238350000	0.732298951048951	305
HEL	HMA	chr3	238350001	238400000	0.8068144318556814	349
HEL	HMA	chr3	238400001	238450000	0.5830145371078806	304
HEL	HMA	chr3	238450001	238500000	0.6823756832422343	342
HEL	HMA	chr3	238500001	238550000	0.7758573199283846	286
HEL	HMA	chr3	238550001	238600000	0.7146381578947368	199
HEL	HMA	chr3	238600001	238650000	0.630979178390546	394
HEL	HMA	chr3	238650001	238700000	0.722664868840402	184
HEL	HMA	chr3	238700001	238750000	0.6985759493670886	221
HEL	HMA	chr3	238750001	238800000	0.5985660258430506	313
HEL	HMA	chr3	238800001	238850000	0.509226037929267	341
HEL	HMA	chr3	238850001	238900000	0.6272016623787848	252
HEL	HMA	chr3	238900001	238950000	0.5858201001811787	526
HEL	HMA	chr3	238950001	239000000	0.5431034482758621	416
HEL	HMA	chr3	239000001	239050000	0.6276047629951912	242
HEL	HMA	chr3	239050001	239100000	0.6717862402693037	240
HEL	HMA	chr3	239100001	239150000	0.595468562617783	344
HEL	HMA	chr3	239150001	239200000	0.6872356623244797	298
HEL	HMA	chr3	239200001	239250000	0.7785942895645582	481
HEL	HMA	chr3	239250001	239300000	0.7284946236559139	264
HEL	HMA	chr3	239300001	239350000	0.735273929863971	362
HEL	HMA	chr3	239350001	239400000	0.6052515445719329	325
HEL	HMA	chr3	239400001	239450000	0.5873256009413347	320
HEL	HMA	chr3	239450001	239500000	0.6655229128856625	445
HEL	HMA	chr3	239500001	239550000	0.687195478464237	255
HEL	HMA	chr3	239550001	239600000	0.5831440254429804	256
HEL	HMA	chr3	239600001	239650000	0.5665503489531405	293
HEL	HMA	chr3	239650001	239700000	0.5161764705882353	210
HEL	HMA	chr3	239700001	239750000	0.5635378228782286	247
HEL	HMA	chr3	239750001	239800000	0.6651245766811804	414
HEL	HMA	chr3	239800001	239850000	0.6081999029597283	337
HEL	HMA	chr3	239850001	239900000	0.7414074396345443	410
HEL	HMA	chr3	239900001	239950000	0.6453271856712183	306
HEL	HMA	chr3	239950001	240000000	0.5656660412757973	314
HEL	HMA	chr3	240000001	240050000	0.5688432835820895	363
HEL	HMA	chr3	240050001	240100000	0.5954633672974284	212
HEL	HMA	chr3	240100001	240150000	0.6875953034461727	297
HEL	HMA	chr3	240150001	240200000	0.6467591909050643	315
HEL	HMA	chr3	240200001	240250000	0.4468855997533148	236
HEL	HMA	chr3	240250001	240300000	0.590870845603702	307
HEL	HMA	chr3	240300001	240350000	0.6335195530726256	230
HEL	HMA	chr3	240350001	240400000	0.6680967990744311	259
HEL	HMA	chr3	240400001	240450000	0.6523552502453385	272
HEL	HMA	chr3	240450001	240500000	0.6682363013698629	392
HEL	HMA	chr3	240500001	240550000	0.56887689539964	244
HEL	HMA	chr3	240550001	240600000	0.7057626867879864	313
HEL	HMA	chr3	240600001	240650000	0.5770443255636224	318
HEL	HMA	chr3	240650001	240700000	0.702127659574468	248
HEL	HMA	chr3	240700001	240750000	0.5258236865538735	345
HEL	HMA	chr3	240750001	240800000	0.735042735042735	219
HEL	HMA	chr3	240800001	240850000	0.4417624521072796	435
HEL	HMA	chr3	240850001	240900000	0.4958313194780086	262
HEL	HMA	chr3	240900001	240950000	0.6915045087802562	440
HEL	HMA	chr3	240950001	241000000	0.640318796577422	390
HEL	HMA	chr3	241000001	241050000	0.5974845622956774	326
HEL	HMA	chr3	241050001	241100000	0.6924671734623358	226
HEL	HMA	chr3	241100001	241150000	0.8029054640069385	230
HEL	HMA	chr3	241150001	241200000	0.7467493196250378	325
HEL	HMA	chr3	241200001	241250000	0.6495949690897462	264
HEL	HMA	chr3	241250001	241300000	0.7174894087308896	259
HEL	HMA	chr3	241300001	241350000	0.7687517995968902	294
HEL	HMA	chr3	241350001	241400000	0.499605055292259	229
HEL	HMA	chr3	241400001	241450000	0.578825347758887	264
HEL	HMA	chr3	241450001	241500000	0.716935222234238	453
HEL	HMA	chr3	241500001	241550000	0.7169524709694841	356
HEL	HMA	chr3	241550001	241600000	0.7097167968749999	262
HEL	HMA	chr3	241600001	241650000	0.7631825973389927	479
HEL	HMA	chr3	241650001	241700000	0.5763014024245304	254
HEL	HMA	chr3	241700001	241750000	0.6711950638666377	259
HEL	HMA	chr3	241750001	241800000	0.6266120599512025	320
HEL	HMA	chr3	241800001	241850000	0.6256419662509171	405
HEL	HMA	chr3	241850001	241900000	0.7988668555240793	287
HEL	HMA	chr3	241900001	241950000	0.7566752799310938	259
HEL	HMA	chr3	241950001	242000000	0.4930529478032294	168
HEL	HMA	chr3	242000001	242050000	0.6009715475364329	166
HEL	HMA	chr3	242050001	242100000	0.7218453188602442	395
HEL	HMA	chr3	242100001	242150000	0.6537481505835936	338
HEL	HMA	chr3	242150001	242200000	0.6749390986601705	246
HEL	HMA	chr3	242200001	242250000	0.7313624678663239	336
HEL	HMA	chr3	242250001	242300000	0.7842126541338186	220
HEL	HMA	chr3	242300001	242350000	0.6649533599847705	289
HEL	HMA	chr3	242350001	242400000	0.7615054602184088	274
HEL	HMA	chr3	242400001	242450000	0.8570853462157809	239
HEL	HMA	chr3	242450001	242500000	0.7875	277
HEL	HMA	chr3	242500001	242550000	0.6852978859705318	373
HEL	HMA	chr3	242550001	242600000	0.7289434798670114	254
HEL	HMA	chr3	242600001	242650000	0.7531720856463123	218
HEL	HMA	chr3	242650001	242700000	0.7723132969034608	358
HEL	HMA	chr3	242700001	242750000	0.7051282051282051	245
HEL	HMA	chr3	242750001	242800000	0.7027262180974477	295
HEL	HMA	chr3	242800001	242850000	0.6858351613914133	179
HEL	HMA	chr3	242850001	242900000	0.7363752008569898	294
HEL	HMA	chr3	242900001	242950000	0.6141664267204147	327
HEL	HMA	chr3	242950001	243000000	0.6390115034777956	372
HEL	HMA	chr3	243000001	243050000	0.5120630992885864	384
HEL	HMA	chr3	243050001	243100000	0.6290760869565217	260
HEL	HMA	chr3	243100001	243150000	0.5972071583514099	553
HEL	HMA	chr3	243150001	243200000	0.6045969023034153	280
HEL	HMA	chr3	243200001	243250000	0.4583042568039078	276
HEL	HMA	chr3	243250001	243300000	0.7273781902552203	420
HEL	HMA	chr3	243300001	243350000	0.7169251824817517	223
HEL	HMA	chr3	243350001	243400000	0.7080568986843584	393
HEL	HMA	chr3	243400001	243450000	0.7520915354330708	265
HEL	HMA	chr3	243450001	243500000	0.5868724046810117	290
HEL	HMA	chr3	243500001	243550000	0.6369392428937087	401
HEL	HMA	chr3	243550001	243600000	0.6418539325842696	358
HEL	HMA	chr3	243600001	243650000	0.5567533856022807	151
HEL	HMA	chr3	243650001	243700000	0.5184948979591836	368
HEL	HMA	chr3	243700001	243750000	0.5211155952724127	211
HEL	HMA	chr3	243750001	243800000	0.4380286271958359	224
HEL	HMA	chr3	243800001	243850000	0.6920268691588785	393
HEL	HMA	chr3	243850001	243900000	0.7183187478963311	275
HEL	HMA	chr3	243900001	243950000	0.6032113958192852	345
HEL	HMA	chr3	243950001	244000000	0.8016750948166876	300
HEL	HMA	chr3	244000001	244050000	0.7410344334904986	315
HEL	HMA	chr3	244050001	244100000	0.7036163522012578	229
HEL	HMA	chr3	244100001	244150000	0.7091316867870195	404
HEL	HMA	chr3	244150001	244200000	0.7573671831765357	296
HEL	HMA	chr3	244200001	244250000	0.7079533261802575	185
HEL	HMA	chr3	244250001	244300000	0.6987692307692307	422
HEL	HMA	chr3	244300001	244350000	0.6486708482676224	299
HEL	HMA	chr3	244350001	244400000	0.6590029977758437	487
HEL	HMA	chr3	244400001	244450000	0.5230569948186528	285
HEL	HMA	chr3	244450001	244500000	0.7319214876033058	204
HEL	HMA	chr3	244500001	244550000	0.6797891431135038	306
HEL	HMA	chr3	244550001	244600000	0.4935671039354187	250
HEL	HMA	chr3	244600001	244650000	0.7336981434792574	358
HEL	HMA	chr3	244650001	244700000	0.649745269286754	334
HEL	HMA	chr3	244700001	244750000	0.5724210679470392	394
HEL	HMA	chr3	244750001	244800000	0.6940956813507955	454
HEL	HMA	chr3	244800001	244850000	0.7464036386714618	225
HEL	HMA	chr3	244850001	244900000	0.7239666136724959	318
HEL	HMA	chr3	244900001	244950000	0.5860755923279428	305
HEL	HMA	chr3	244950001	245000000	0.6742467856457492	259
HEL	HMA	chr3	245000001	245050000	0.4840744354613883	413
HEL	HMA	chr3	245050001	245100000	0.595250944414463	301
HEL	HMA	chr3	245100001	245150000	0.6000608272506083	321
HEL	HMA	chr3	245150001	245200000	0.4972883879200339	274
HEL	HMA	chr3	245200001	245250000	0.7596757322175731	220
HEL	HMA	chr3	245250001	245300000	0.681508690198889	279
HEL	HMA	chr3	245300001	245350000	0.5874661857529305	548
HEL	HMA	chr3	245350001	245400000	0.6120182406590172	209
HEL	HMA	chr3	245400001	245450000	0.5718618758749416	389
HEL	HMA	chr3	245450001	245500000	0.6932137834036568	379
HEL	HMA	chr3	245500001	245550000	0.6796855657340926	205
HEL	HMA	chr3	245550001	245600000	0.5844343021859236	239
HEL	HMA	chr3	245600001	245650000	0.8189655172413793	290
HEL	HMA	chr3	245650001	245700000	0.6625988442822384	329
HEL	HMA	chr3	245700001	245750000	0.7852605413367703	209
HEL	HMA	chr3	245750001	245800000	0.7266518878718536	304
HEL	HMA	chr3	245800001	245850000	0.6134169884169884	147
HEL	HMA	chr3	245850001	245900000	0.5384125636672326	388
HEL	HMA	chr3	245900001	245950000	0.5405657181571815	335
HEL	HMA	chr3	245950001	246000000	0.7051400906468892	215
HEL	HMA	chr3	246000001	246050000	0.5993176648976497	344
HEL	HMA	chr3	246050001	246100000	0.5950972911102632	275
HEL	HMA	chr3	246100001	246150000	0.7700668896321069	243
HEL	HMA	chr3	246150001	246200000	0.6250863856254318	304
HEL	HMA	chr3	246200001	246250000	0.6176798217695735	346
HEL	HMA	chr3	246250001	246300000	0.5872340425531914	381
HEL	HMA	chr3	246300001	246350000	0.5768139285166435	356
HEL	HMA	chr3	246350001	246400000	0.5306709899417681	461
HEL	HMA	chr3	246400001	246450000	0.5123893805309733	357
HEL	HMA	chr3	246450001	246500000	0.6215465097269903	338
HEL	HMA	chr3	246500001	246550000	0.5499910490511993	321
HEL	HMA	chr3	246550001	246600000	0.6337087174699497	450
HEL	HMA	chr3	246600001	246650000	0.6192956349206348	281
HEL	HMA	chr3	246650001	246700000	0.7088729834128605	204
HEL	HMA	chr3	246700001	246750000	0.5166716507177033	208
